model_id	outcome	term	estimate	std_error	p_value	ci_low	ci_high	n_obs	n_ids	r2	shock_quantile	weighted_ipw
change_cluster_ols_q0.9	delta_adl_per_year	Intercept	-0.3358649029322601	0.05569295581484072	1.6329826910401356e-09	-0.4450210905219285	-0.22670871534259174	11878	4210	0.2160437470626485	0.9	0
change_cluster_ols_q0.9	delta_adl_per_year	C(interval)[T.2013-2015]	0.06121507137133942	0.010463312727725414	4.902494940898257e-09	0.040707355266018055	0.08172278747666079	11878	4210	0.2160437470626485	0.9	0
change_cluster_ols_q0.9	delta_adl_per_year	C(interval)[T.2015-2018]	0.053684298646517026	0.008644714969675013	5.296047596490681e-10	0.036740968649339734	0.07062762864369432	11878	4210	0.2160437470626485	0.9	0
change_cluster_ols_q0.9	delta_adl_per_year	log_oop_raw_lag	-0.0003083767363193888	0.001524734382421742	0.8397216926824062	-0.003296801211855925	0.0026800477392171476	11878	4210	0.2160437470626485	0.9	0
change_cluster_ols_q0.9	delta_adl_per_year	oop_shock_q0_9_lag	0.04754662070418178	0.020055545542321404	0.01775218694723776	0.008238473750929003	0.08685476765743455	11878	4210	0.2160437470626485	0.9	0
change_cluster_ols_q0.9	delta_adl_per_year	adl5_lag	-0.23644635566169303	0.008559045607666642	5.525487822747916e-168	-0.2532217767947554	-0.21967093452863068	11878	4210	0.2160437470626485	0.9	0
change_cluster_ols_q0.9	delta_adl_per_year	core_disease_count_lag	0.0433000927409602	0.0038872440309511112	8.100492254935325e-29	0.03568123444117772	0.050918951040742684	11878	4210	0.2160437470626485	0.9	0
change_cluster_ols_q0.9	delta_adl_per_year	baseline_age	0.005420370990708898	0.0007798378879817209	3.636374459650734e-12	0.0038919168164849435	0.006948825164932852	11878	4210	0.2160437470626485	0.9	0
change_cluster_ols_q0.9	delta_adl_per_year	sex	0.0219776802518793	0.008640011191793664	0.010968219935084551	0.0050435694899407316	0.03891179101381787	11878	4210	0.2160437470626485	0.9	0
change_cluster_ols_q0.9	delta_adl_per_year	education_c	-0.014194430191165536	0.0022650197918928326	3.685386579582413e-10	-0.018633787407545895	-0.009755072974785176	11878	4210	0.2160437470626485	0.9	0
change_cluster_ols_q0.9	delta_adl_per_year	residence_rural_w1	0.03265160872859322	0.008593376291212422	0.00014491511307358458	0.01580890069221649	0.049494316764969945	11878	4210	0.2160437470626485	0.9	0
change_shock_only_cluster_ols_q0.9	delta_adl_per_year	Intercept	-0.31812688388396204	0.05411846577976265	4.143945276830495e-09	-0.4241971277108602	-0.21205664005706387	12286	4212	0.22218782693904704	0.9	0
change_shock_only_cluster_ols_q0.9	delta_adl_per_year	C(interval)[T.2013-2015]	0.06408557900797943	0.01038068588536088	6.67776670684029e-10	0.04373980853784881	0.08443134947811004	12286	4212	0.22218782693904704	0.9	0
change_shock_only_cluster_ols_q0.9	delta_adl_per_year	C(interval)[T.2015-2018]	0.05561656443044608	0.008538676127262126	7.342547734931857e-11	0.03888106674536036	0.0723520621155318	12286	4212	0.22218782693904704	0.9	0
change_shock_only_cluster_ols_q0.9	delta_adl_per_year	oop_shock_q0_9_lag	0.046185365781108934	0.01644371270539238	0.004974282154767324	0.013956281106416175	0.0784144504558017	12286	4212	0.22218782693904704	0.9	0
change_shock_only_cluster_ols_q0.9	delta_adl_per_year	adl5_lag	-0.23855371931095987	0.008270544888621093	6.065202087213103e-183	-0.254763689425179	-0.2223437491967407	12286	4212	0.22218782693904704	0.9	0
change_shock_only_cluster_ols_q0.9	delta_adl_per_year	core_disease_count_lag	0.04277069113754262	0.0037559140631585586	4.8231511464134656e-30	0.03540923484472435	0.050132147430360895	12286	4212	0.22218782693904704	0.9	0
change_shock_only_cluster_ols_q0.9	delta_adl_per_year	baseline_age	0.005131644919199547	0.000755336296820181	1.0917647839836973e-11	0.0036512129812161357	0.006612076857182958	12286	4212	0.22218782693904704	0.9	0
change_shock_only_cluster_ols_q0.9	delta_adl_per_year	sex	0.022762550432195383	0.008542524909361152	0.007707622828070036	0.006019509272811235	0.03950559159157953	12286	4212	0.22218782693904704	0.9	0
change_shock_only_cluster_ols_q0.9	delta_adl_per_year	education_c	-0.014639999397786239	0.0022239413397432384	4.6133720065008734e-11	-0.018998844327412744	-0.010281154468159734	12286	4212	0.22218782693904704	0.9	0
change_shock_only_cluster_ols_q0.9	delta_adl_per_year	residence_rural_w1	0.03415197389756413	0.008488444603231093	5.737641051884569e-05	0.017514928190467797	0.050789019604660465	12286	4212	0.22218782693904704	0.9	0
change_ipw_wls_q0.9	delta_adl_per_year	Intercept	-0.33876895067951646	0.056292349242800306	1.7655433539730082e-09	-0.44909992780055563	-0.22843797355847728	11878	4210	0.21775383681568816	0.9	1
change_ipw_wls_q0.9	delta_adl_per_year	C(interval)[T.2013-2015]	0.06215418438995978	0.010563502435028672	4.0080348020296925e-09	0.041450100066702425	0.08285826871321714	11878	4210	0.21775383681568816	0.9	1
change_ipw_wls_q0.9	delta_adl_per_year	C(interval)[T.2015-2018]	0.055229968987241446	0.008737161052591046	2.5941941522672447e-10	0.038105447997036926	0.07235448997744597	11878	4210	0.21775383681568816	0.9	1
change_ipw_wls_q0.9	delta_adl_per_year	log_oop_raw_lag	-0.00035250804289102804	0.0015388345945439095	0.8188108723834482	-0.0033685684263613873	0.0026635523405793313	11878	4210	0.21775383681568816	0.9	1
change_ipw_wls_q0.9	delta_adl_per_year	oop_shock_q0_9_lag	0.047757344302600785	0.02022484164600977	0.018209958166554917	0.008117383083395852	0.08739730552180572	11878	4210	0.21775383681568816	0.9	1
change_ipw_wls_q0.9	delta_adl_per_year	adl5_lag	-0.2359092511740482	0.008581261240603676	2.2363544281509474e-166	-0.2527282141475609	-0.2190902882005355	11878	4210	0.21775383681568816	0.9	1
change_ipw_wls_q0.9	delta_adl_per_year	core_disease_count_lag	0.04347916501644241	0.003934273060826357	2.1585944683526293e-28	0.03576813151187659	0.05119019852100823	11878	4210	0.21775383681568816	0.9	1
change_ipw_wls_q0.9	delta_adl_per_year	baseline_age	0.005454785737351474	0.0007883516033776828	4.541064128006351e-12	0.003909644987576811	0.006999926487126138	11878	4210	0.21775383681568816	0.9	1
change_ipw_wls_q0.9	delta_adl_per_year	sex	0.02164401840793772	0.008727277031935576	0.013136670432559405	0.004538869742240371	0.03874916707363507	11878	4210	0.21775383681568816	0.9	1
change_ipw_wls_q0.9	delta_adl_per_year	education_c	-0.014234825103642691	0.002283160078891674	4.526358801819709e-10	-0.01870973662921	-0.009759913578075381	11878	4210	0.21775383681568816	0.9	1
change_ipw_wls_q0.9	delta_adl_per_year	residence_rural_w1	0.03286333468144438	0.008697972937832742	0.00015791836889402446	0.01581562098478816	0.049911048378100606	11878	4210	0.21775383681568816	0.9	1
change_shock_only_ipw_wls_q0.9	delta_adl_per_year	Intercept	-0.33911962585240346	0.05629700244201375	1.7041110900273682e-09	-0.4494597230763139	-0.22877952862849305	11878	4210	0.2177500479977943	0.9	1
change_shock_only_ipw_wls_q0.9	delta_adl_per_year	C(interval)[T.2013-2015]	0.06203803108165905	0.01054738807669177	4.057346487009095e-09	0.04136553032037599	0.08271053184294211	11878	4210	0.2177500479977943	0.9	1
change_shock_only_ipw_wls_q0.9	delta_adl_per_year	C(interval)[T.2015-2018]	0.05514192088071263	0.008739250547809756	2.796033859650421e-10	0.038013304555133576	0.07227053720629169	11878	4210	0.2177500479977943	0.9	1
change_shock_only_ipw_wls_q0.9	delta_adl_per_year	oop_shock_q0_9_lag	0.04503808811746925	0.016613726263544407	0.006710161992708346	0.012475782991915006	0.07760039324302348	11878	4210	0.2177500479977943	0.9	1
change_shock_only_ipw_wls_q0.9	delta_adl_per_year	adl5_lag	-0.23596136355103597	0.008564265599840484	4.205148345152445e-167	-0.25274701568075864	-0.2191757114213133	11878	4210	0.2177500479977943	0.9	1
change_shock_only_ipw_wls_q0.9	delta_adl_per_year	core_disease_count_lag	0.04337100140202971	0.003877788922079388	4.858168335532697e-29	0.03577067477510571	0.050971328028953704	11878	4210	0.2177500479977943	0.9	1
change_shock_only_ipw_wls_q0.9	delta_adl_per_year	baseline_age	0.005456254125738469	0.0007885938756435102	4.549523836859562e-12	0.003910638531048331	0.0070018697204286065	11878	4210	0.2177500479977943	0.9	1
change_shock_only_ipw_wls_q0.9	delta_adl_per_year	sex	0.02165999045431444	0.008723050513764189	0.01302535847288751	0.004563125612013014	0.038756855296615864	11878	4210	0.2177500479977943	0.9	1
change_shock_only_ipw_wls_q0.9	delta_adl_per_year	education_c	-0.014237809466972583	0.002283802287697826	4.539285267011762e-10	-0.018713979698670506	-0.00976163923527466	11878	4210	0.2177500479977943	0.9	1
change_shock_only_ipw_wls_q0.9	delta_adl_per_year	residence_rural_w1	0.03282246030422534	0.008705392144766032	0.0001630123808003632	0.015760205229186017	0.04988471537926466	11878	4210	0.2177500479977943	0.9	1
lagged_level_cluster_ols_q0.9	adl5	Intercept	-0.8223187928337491	0.12495482188782905	4.6751827137861225e-11	-1.0672257434285113	-0.5774118422389869	11878	4210	0.23914051460875463	0.9	0
lagged_level_cluster_ols_q0.9	adl5	C(interval)[T.2013-2015]	0.12126502834446277	0.020368568767704494	2.6240845282076245e-09	0.08134336714313457	0.16118668954579096	11878	4210	0.23914051460875463	0.9	0
lagged_level_cluster_ols_q0.9	adl5	C(interval)[T.2015-2018]	0.15916204255033245	0.021010407517177483	3.58048861302643e-14	0.11798240051615497	0.20034168458450993	11878	4210	0.23914051460875463	0.9	0
lagged_level_cluster_ols_q0.9	adl5	log_oop_raw_lag	-0.0011243412373728862	0.0034641660324905266	0.7455115899498179	-0.007913981897521329	0.005665299422775557	11878	4210	0.23914051460875463	0.9	0
lagged_level_cluster_ols_q0.9	adl5	oop_shock_q0_9_lag	0.1053866267188087	0.04488007526978716	0.01886525342763756	0.01742329556657911	0.1933499578710383	11878	4210	0.23914051460875463	0.9	0
lagged_level_cluster_ols_q0.9	adl5	adl5_lag	0.47379787217568103	0.018830393374489263	1.0620666237111564e-139	0.4368909793469604	0.5107047650044017	11878	4210	0.23914051460875463	0.9	0
lagged_level_cluster_ols_q0.9	adl5	core_disease_count_lag	0.09681903896961004	0.00874353758818437	1.6922566709826393e-28	0.07968202019929646	0.11395605773992362	11878	4210	0.23914051460875463	0.9	0
lagged_level_cluster_ols_q0.9	adl5	baseline_age	0.013300822030752148	0.0017622713652441844	4.435400889200364e-14	0.009846833623887316	0.01675481043761698	11878	4210	0.23914051460875463	0.9	0
lagged_level_cluster_ols_q0.9	adl5	sex	0.04552057430870232	0.01911062791526899	0.0172212009142139	0.008064431872829327	0.08297671674457532	11878	4210	0.23914051460875463	0.9	0
lagged_level_cluster_ols_q0.9	adl5	education_c	-0.032952266296861224	0.004998042298742386	4.309258109435903e-11	-0.042748249195604084	-0.023156283398118364	11878	4210	0.23914051460875463	0.9	0
lagged_level_cluster_ols_q0.9	adl5	residence_rural_w1	0.07399507896951545	0.019112134732698467	0.00010811079037095105	0.0365359832257494	0.11145417471328149	11878	4210	0.23914051460875463	0.9	0
lagged_level_ipw_wls_q0.9	adl5	Intercept	-0.8287579491898536	0.1264865306280385	5.671684980449641e-11	-1.0766669937502316	-0.5808489046294757	11878	4210	0.24238489531939467	0.9	1
lagged_level_ipw_wls_q0.9	adl5	C(interval)[T.2013-2015]	0.1231208583816437	0.020552645625007956	2.091821820139323e-09	0.0828384131696134	0.163403303593674	11878	4210	0.24238489531939467	0.9	1
lagged_level_ipw_wls_q0.9	adl5	C(interval)[T.2015-2018]	0.16166893337936933	0.0212163562740944	2.536480622213135e-14	0.12008563919897389	0.20325222755976477	11878	4210	0.24238489531939467	0.9	1
lagged_level_ipw_wls_q0.9	adl5	log_oop_raw_lag	-0.0012281824557154254	0.003501394001699043	0.7257612307653016	-0.008090788594730126	0.005634423683299276	11878	4210	0.24238489531939467	0.9	1
lagged_level_ipw_wls_q0.9	adl5	oop_shock_q0_9_lag	0.10592498009765028	0.04532867742388887	0.01944852235920808	0.017082404879994253	0.19476755531530632	11878	4210	0.24238489531939467	0.9	1
lagged_level_ipw_wls_q0.9	adl5	adl5_lag	0.47442061205290986	0.018902111283097354	5.123582104846845e-139	0.43737315470627086	0.5114680693995488	11878	4210	0.24238489531939467	0.9	1
lagged_level_ipw_wls_q0.9	adl5	core_disease_count_lag	0.09726263687115438	0.008856512523475059	4.662374506156584e-28	0.07990419129651533	0.11462108244579344	11878	4210	0.24238489531939467	0.9	1
lagged_level_ipw_wls_q0.9	adl5	baseline_age	0.013391185390477671	0.0017838201105752126	6.048534482209174e-14	0.009894962218851997	0.016887408562103343	11878	4210	0.24238489531939467	0.9	1
lagged_level_ipw_wls_q0.9	adl5	sex	0.04467868265534138	0.019324713163526113	0.020777837813839673	0.0068029408432631056	0.08255442446741966	11878	4210	0.24238489531939467	0.9	1
lagged_level_ipw_wls_q0.9	adl5	education_c	-0.03313144167396168	0.005043363406992229	5.054733315945263e-11	-0.043016252312613676	-0.02324663103530969	11878	4210	0.24238489531939467	0.9	1
lagged_level_ipw_wls_q0.9	adl5	residence_rural_w1	0.07446001519571235	0.019373311415287007	0.00012132536799731793	0.03648902256047112	0.11243100783095358	11878	4210	0.24238489531939467	0.9	1
change_cluster_ols_q0.95	delta_adl_per_year	Intercept	-0.33599741931898897	0.05569022104593447	1.6061605414221562e-09	-0.4451482468600951	-0.22684659177788286	11878	4210	0.21611777401243215	0.95	0
change_cluster_ols_q0.95	delta_adl_per_year	C(interval)[T.2013-2015]	0.060775116618636806	0.010442188887460528	5.8794469011970745e-09	0.04030880247944979	0.08124143075782382	11878	4210	0.21611777401243215	0.95	0
change_cluster_ols_q0.95	delta_adl_per_year	C(interval)[T.2015-2018]	0.05303392394778555	0.008653047835857443	8.847207112897766e-10	0.036074261833002705	0.06999358606256839	11878	4210	0.21611777401243215	0.95	0
change_cluster_ols_q0.95	delta_adl_per_year	log_oop_raw_lag	0.0005063528219510948	0.0014028050500538493	0.7181313151967945	-0.002243094553485358	0.0032558001973875474	11878	4210	0.21611777401243215	0.95	0
change_cluster_ols_q0.95	delta_adl_per_year	oop_shock_q0_95_lag	0.06033267319920026	0.02512301189770317	0.016328435180051955	0.011092474696530769	0.10957287170186975	11878	4210	0.21611777401243215	0.95	0
change_cluster_ols_q0.95	delta_adl_per_year	adl5_lag	-0.23660630333438254	0.008569791926373636	8.595175362126514e-168	-0.253402786865077	-0.21980981980368808	11878	4210	0.21611777401243215	0.95	0
change_cluster_ols_q0.95	delta_adl_per_year	core_disease_count_lag	0.043576907841273556	0.003888710470932568	3.8100605178816284e-29	0.03595517537194193	0.051198640310605184	11878	4210	0.21611777401243215	0.95	0
change_cluster_ols_q0.95	delta_adl_per_year	baseline_age	0.005413537036003908	0.0007800114916226939	3.911854873244325e-12	0.0038847426048960617	0.006942331467111753	11878	4210	0.21611777401243215	0.95	0
change_cluster_ols_q0.95	delta_adl_per_year	sex	0.022306694626921114	0.008633141037929963	0.009770581402560315	0.005386049119123645	0.03922734013471858	11878	4210	0.21611777401243215	0.95	0
change_cluster_ols_q0.95	delta_adl_per_year	education_c	-0.014235615116148856	0.0022590086129238955	2.943813039262672e-10	-0.018663190638245473	-0.009808039594052237	11878	4210	0.21611777401243215	0.95	0
change_cluster_ols_q0.95	delta_adl_per_year	residence_rural_w1	0.03302854013561376	0.008595417096362492	0.00012174988674270104	0.016181832194643427	0.04987524807658409	11878	4210	0.21611777401243215	0.95	0
change_shock_only_cluster_ols_q0.95	delta_adl_per_year	Intercept	-0.31721450152712327	0.05415288650178671	4.691577594598792e-09	-0.42335220872951046	-0.21107679432473608	12286	4212	0.2222482219964228	0.95	0
change_shock_only_cluster_ols_q0.95	delta_adl_per_year	C(interval)[T.2013-2015]	0.06388831204316005	0.010374639293177904	7.361185317576772e-10	0.043554392675937276	0.08422223141038282	12286	4212	0.2222482219964228	0.95	0
change_shock_only_cluster_ols_q0.95	delta_adl_per_year	C(interval)[T.2015-2018]	0.055103091213178496	0.008539621071543258	1.0991904856042129e-10	0.03836574147133437	0.07184044095502262	12286	4212	0.2222482219964228	0.95	0
change_shock_only_cluster_ols_q0.95	delta_adl_per_year	oop_shock_q0_95_lag	0.06566551035202971	0.022671866038407373	0.0037753897739907535	0.021229469454434463	0.11010155124962495	12286	4212	0.2222482219964228	0.95	0
change_shock_only_cluster_ols_q0.95	delta_adl_per_year	adl5_lag	-0.2385784864910231	0.008290306985830567	4.0435665595742516e-182	-0.25482718960403183	-0.22232978337801437	12286	4212	0.2222482219964228	0.95	0
change_shock_only_cluster_ols_q0.95	delta_adl_per_year	core_disease_count_lag	0.04335940665418586	0.0037485652503689276	6.0610079990228285e-31	0.036012353769764395	0.05070645953860733	12286	4212	0.2222482219964228	0.95	0
change_shock_only_cluster_ols_q0.95	delta_adl_per_year	baseline_age	0.005118233509424813	0.0007558132610785633	1.2716980087878609e-11	0.00363686673867306	0.006599600280176566	12286	4212	0.2222482219964228	0.95	0
change_shock_only_cluster_ols_q0.95	delta_adl_per_year	sex	0.023085801932273112	0.00854212233020599	0.006880282623286095	0.006343549813534008	0.03982805405101222	12286	4212	0.2222482219964228	0.95	0
change_shock_only_cluster_ols_q0.95	delta_adl_per_year	education_c	-0.014665690268383373	0.002219052969052338	3.869609994285062e-11	-0.01901495416751263	-0.010316426369254115	12286	4212	0.2222482219964228	0.95	0
change_shock_only_cluster_ols_q0.95	delta_adl_per_year	residence_rural_w1	0.034661511464980435	0.008489135105583624	4.444961853868846e-05	0.018023112398141902	0.05129991053181897	12286	4212	0.2222482219964228	0.95	0
change_ipw_wls_q0.95	delta_adl_per_year	Intercept	-0.33892314903374265	0.056290125619996224	1.7333699931651135e-09	-0.44924976793417065	-0.22859653013331466	11878	4210	0.2178283540120438	0.95	1
change_ipw_wls_q0.95	delta_adl_per_year	C(interval)[T.2013-2015]	0.06171403664438469	0.010542321820692277	4.800845443613698e-09	0.041051465562397096	0.08237660772637229	11878	4210	0.2178283540120438	0.95	1
change_ipw_wls_q0.95	delta_adl_per_year	C(interval)[T.2015-2018]	0.05457503792781309	0.008746092861084452	4.377569276034558e-10	0.03743301091464468	0.0717170649409815	11878	4210	0.2178283540120438	0.95	1
change_ipw_wls_q0.95	delta_adl_per_year	log_oop_raw_lag	0.00046654256606169277	0.0014181757575920549	0.7421755457524217	-0.002313030842566541	0.0032461159746899264	11878	4210	0.2178283540120438	0.95	1
change_ipw_wls_q0.95	delta_adl_per_year	oop_shock_q0_95_lag	0.060578598014813564	0.025308427966551673	0.016683312958203397	0.01097499069504601	0.11018220533458112	11878	4210	0.2178283540120438	0.95	1
change_ipw_wls_q0.95	delta_adl_per_year	adl5_lag	-0.23607285376984216	0.008592443057706449	3.544490041394958e-166	-0.252913732702158	-0.2192319748375263	11878	4210	0.2178283540120438	0.95	1
change_ipw_wls_q0.95	delta_adl_per_year	core_disease_count_lag	0.04375568078273655	0.00393571835292681	1.0302373148086698e-28	0.0360418145577067	0.051469547007766396	11878	4210	0.2178283540120438	0.95	1
change_ipw_wls_q0.95	delta_adl_per_year	baseline_age	0.005448095800410604	0.0007885345905351946	4.876009273229609e-12	0.0039025964023975844	0.006993595198423624	11878	4210	0.2178283540120438	0.95	1
change_ipw_wls_q0.95	delta_adl_per_year	sex	0.021980968116437995	0.0087200607358925	0.01171097886394495	0.004889963131086854	0.039071973101789136	11878	4210	0.2178283540120438	0.95	1
change_ipw_wls_q0.95	delta_adl_per_year	education_c	-0.014276396947210435	0.002277060213282996	3.6183363409052163e-10	-0.0187393529558742	-0.00981344093854667	11878	4210	0.2178283540120438	0.95	1
change_ipw_wls_q0.95	delta_adl_per_year	residence_rural_w1	0.03324661442697595	0.008699134023835585	0.00013246481062137257	0.0161966250435712	0.050296603810380695	11878	4210	0.2178283540120438	0.95	1
change_shock_only_ipw_wls_q0.95	delta_adl_per_year	Intercept	-0.3383569525343755	0.05632667760928395	1.8893373783268286e-09	-0.4487552120173707	-0.22795869305138028	11878	4210	0.21781949691729174	0.95	1
change_shock_only_ipw_wls_q0.95	delta_adl_per_year	C(interval)[T.2013-2015]	0.061849508895101366	0.010541708775846438	4.434199939764259e-09	0.04118813935893252	0.08251087843127021	11878	4210	0.21781949691729174	0.95	1
change_shock_only_ipw_wls_q0.95	delta_adl_per_year	C(interval)[T.2015-2018]	0.05463639445900135	0.008743076838428137	4.128145812464424e-10	0.03750027874161588	0.07177251017638682	11878	4210	0.21781949691729174	0.95	1
change_shock_only_ipw_wls_q0.95	delta_adl_per_year	oop_shock_q0_95_lag	0.06425782314586356	0.022815883295647117	0.004857066301692343	0.01953951361092618	0.10897613268080095	11878	4210	0.21781949691729174	0.95	1
change_shock_only_ipw_wls_q0.95	delta_adl_per_year	adl5_lag	-0.23597752614134396	0.008580778370267071	1.721485024416595e-166	-0.2527955427063877	-0.2191595095763002	11878	4210	0.21781949691729174	0.95	1
change_shock_only_ipw_wls_q0.95	delta_adl_per_year	core_disease_count_lag	0.043969939646917304	0.0038702430477714727	6.537082407210966e-30	0.03638440266186869	0.05155547663196592	11878	4210	0.21781949691729174	0.95	1
change_shock_only_ipw_wls_q0.95	delta_adl_per_year	baseline_age	0.005444631042607676	0.0007890216649361567	5.182581216989673e-12	0.0038981769963109788	0.006991085088904374	11878	4210	0.21781949691729174	0.95	1
change_shock_only_ipw_wls_q0.95	delta_adl_per_year	sex	0.02199822795833204	0.008721483043613178	0.01165890395671509	0.004904435301073439	0.03909202061559064	11878	4210	0.21781949691729174	0.95	1
change_shock_only_ipw_wls_q0.95	delta_adl_per_year	education_c	-0.014266288755823964	0.002278148385342899	3.795110528584965e-10	-0.018731377542534122	-0.009801199969113807	11878	4210	0.21781949691729174	0.95	1
change_shock_only_ipw_wls_q0.95	delta_adl_per_year	residence_rural_w1	0.03333154397700793	0.008704694853671662	0.00012858891738687768	0.01627065556740032	0.050392432386615546	11878	4210	0.21781949691729174	0.95	1
lagged_level_cluster_ols_q0.95	adl5	Intercept	-0.8226911454284095	0.12496540373739247	4.599607875038352e-11	-1.0676188360672059	-0.5777634547896132	11878	4210	0.23916980077366723	0.95	0
lagged_level_cluster_ols_q0.95	adl5	C(interval)[T.2013-2015]	0.12023699582068519	0.02031605523211572	3.2523892751774554e-09	0.08041825925781185	0.16005573238355852	11878	4210	0.23916980077366723	0.95	0
lagged_level_cluster_ols_q0.95	adl5	C(interval)[T.2015-2018]	0.15766155899043297	0.02101734969242883	6.309368542404709e-14	0.11646831054278847	0.19885480743807746	11878	4210	0.23916980077366723	0.95	0
lagged_level_cluster_ols_q0.95	adl5	log_oop_raw_lag	0.0008355398606778833	0.0031668206249131445	0.7919017733910254	-0.005371314509650508	0.007042394231006274	11878	4210	0.23916980077366723	0.95	0
lagged_level_cluster_ols_q0.95	adl5	oop_shock_q0_95_lag	0.12867387541654074	0.05620370676561245	0.022054976607817047	0.01851663435829018	0.2388311164747913	11878	4210	0.23916980077366723	0.95	0
lagged_level_cluster_ols_q0.95	adl5	adl5_lag	0.47348438576792984	0.01884675318183119	2.7984733035261645e-139	0.43654542830602505	0.5104233432298346	11878	4210	0.23916980077366723	0.95	0
lagged_level_cluster_ols_q0.95	adl5	core_disease_count_lag	0.09742287376073629	0.008749889844463652	8.552573549271995e-29	0.08027340479689475	0.11457234272457782	11878	4210	0.23916980077366723	0.95	0
lagged_level_cluster_ols_q0.95	adl5	baseline_age	0.013285273705559944	0.0017629560599119176	4.853722893871558e-14	0.009829943321805947	0.01674060408931394	11878	4210	0.23916980077366723	0.95	0
lagged_level_cluster_ols_q0.95	adl5	sex	0.04627389652450585	0.01910167317545881	0.015413918647834098	0.00883530505615173	0.08371248799285996	11878	4210	0.23916980077366723	0.95	0
lagged_level_cluster_ols_q0.95	adl5	education_c	-0.033024755538736406	0.004989030851974777	3.604814215745692e-11	-0.04280307632636615	-0.02324643475110666	11878	4210	0.23916980077366723	0.95	0
lagged_level_cluster_ols_q0.95	adl5	residence_rural_w1	0.07477646622140263	0.01911112408426733	9.126255274891209e-05	0.037319351312162644	0.11223358113064262	11878	4210	0.23916980077366723	0.95	0
lagged_level_ipw_wls_q0.95	adl5	Intercept	-0.8291719818723778	0.12649842906107753	5.571626530346364e-11	-1.0771043469329846	-0.5812396168117709	11878	4210	0.24241809312984852	0.95	1
lagged_level_ipw_wls_q0.95	adl5	C(interval)[T.2013-2015]	0.12209604110457453	0.020499912408109073	2.5859717721689326e-09	0.08191695109845498	0.16227513111069408	11878	4210	0.24241809312984852	0.95	1
lagged_level_ipw_wls_q0.95	adl5	C(interval)[T.2015-2018]	0.16016224216935032	0.02122418331666802	4.4809144769608064e-14	0.11856360726740514	0.2017608770712955	11878	4210	0.24241809312984852	0.95	1
lagged_level_ipw_wls_q0.95	adl5	log_oop_raw_lag	0.0007293171410132848	0.0032050095521345733	0.8199919176557313	-0.005552386151277328	0.007011020433303897	11878	4210	0.24241809312984852	0.95	1
lagged_level_ipw_wls_q0.95	adl5	oop_shock_q0_95_lag	0.1297512322599553	0.05676170533909635	0.022260470248668625	0.018500334094251558	0.24100213042565904	11878	4210	0.24241809312984852	0.95	1
lagged_level_ipw_wls_q0.95	adl5	adl5_lag	0.47409545262986164	0.018919141991567353	1.391661437658516e-138	0.4370146157079902	0.511176289551733	11878	4210	0.24241809312984852	0.95	1
lagged_level_ipw_wls_q0.95	adl5	core_disease_count_lag	0.09786715381993032	0.00886279391414401	2.3838310029611157e-28	0.08049639694580728	0.11523791069405336	11878	4210	0.24241809312984852	0.95	1
lagged_level_ipw_wls_q0.95	adl5	baseline_age	0.013375968287651772	0.0017845370977143614	6.605443803216375e-14	0.009878339847055988	0.016873596728247557	11878	4210	0.24241809312984852	0.95	1
lagged_level_ipw_wls_q0.95	adl5	sex	0.04544816474727202	0.019315121531242714	0.01862345401693434	0.007591222189022161	0.08330510730552187	11878	4210	0.24241809312984852	0.95	1
lagged_level_ipw_wls_q0.95	adl5	education_c	-0.033206416714069535	0.0050343464052326065	4.224736894899646e-11	-0.04307355435402413	-0.023339279074114937	11878	4210	0.24241809312984852	0.95	1
lagged_level_ipw_wls_q0.95	adl5	residence_rural_w1	0.07526079967506061	0.019370300550925992	0.00010217383029541886	0.037295708225529293	0.11322589112459192	11878	4210	0.24241809312984852	0.95	1
